load,startDate,timeStep,units
735.4662824,,,
869.2029462,,,
759.5308549,,,
749.6878896,,,
719.7339708,,,
766.9496885,,,
708.8968786,,,
782.2027317,,,
923.9002334,,,
841.5938663,,,
892.7667546,,,
716.0689275,,,
880.0142872,,,
931.0159698,,,
820.443835,,,
809.0122592,,,
809.3472432,,,
777.5946718,,,
925.0624911,,,
897.6640762,,,
710.9473604,,,
879.5278381,,,
832.9374507,,,
931.6330339,,,
900.2182251,,,
858.1781636,,,
912.1123978,,,
777.8133299,,,
912.245999,,,
707.5927377,,,
780.8339793,,,
844.3998859,,,
776.053182,,,
742.4933511,,,
902.3952356,,,
804.6860557,,,
832.3932837,,,
880.9043251,,,
880.4549686,,,
782.6757775,,,
891.8042019,,,
806.9236062,,,
900.129398,,,
796.7580747,,,
849.7445028,,,
933.7598643,,,
727.4522547,,,
726.1077419,,,
787.916559,,,
909.9605409,,,
754.5702333,,,
707.7026569,,,
898.5731256,,,
878.7948036,,,
896.4912572,,,
714.7954025,,,
773.8850641,,,
834.332913,,,
743.3034927,,,
944.3534504,,,
752.470965,,,
910.4966932,,,
937.4033125,,,
818.0432172,,,
943.1850227,,,
752.1293292,,,
912.5060324,,,
879.1304053,,,
818.3502386,,,
862.9037139,,,
841.7132251,,,
770.7805375,,,
722.1018116,,,
928.078353,,,
725.5393824,,,
733.7163642,,,
877.4201004,,,
830.7420074,,,
904.4908305,,,
769.9091799,,,
728.0269996,,,
719.0444397,,,
914.8670728,,,
890.4096674,,,
749.9639278,,,
710.2571264,,,
754.0451626,,,
803.1535856,,,
869.8262132,,,
853.7334645,,,
923.0831137,,,
734.496953,,,
946.1400952,,,
942.5165399,,,
845.9160917,,,
903.9718251,,,
869.4264462,,,
805.4559554,,,
825.0679626,,,
932.4857533,,,
915.1895264,,,
721.6810451,,,
713.9324988,,,
728.4552082,,,
759.3571296,,,
895.5767959,,,
704.2569632,,,
931.8925101,,,
719.1478638,,,
887.5935116,,,
806.2244255,,,
737.0093653,,,
725.7187581,,,
769.6070035,,,
819.1818941,,,
713.0406935,,,
871.0417481,,,
831.6744254,,,
784.1959548,,,
764.7801767,,,
732.8767024,,,
738.7344748,,,
743.0886838,,,
855.6576157,,,
797.8598471,,,
827.8950465,,,
912.1090835,,,
879.5702383,,,
767.1670799,,,
714.247285,,,
781.7000673,,,
880.0358948,,,
898.6213832,,,
946.3180794,,,
857.7717797,,,
914.8893766,,,
740.8981574,,,
874.6337459,,,
737.9754616,,,
946.545223,,,
801.0385486,,,
820.8658019,,,
943.1788136,,,
943.7232294,,,
749.6553604,,,
787.1711223,,,
863.1184339,,,
918.4282546,,,
875.8655104,,,
915.4070395,,,
720.2067394,,,
893.26346,,,
814.7075737,,,
835.7712431,,,
852.3611609,,,
869.0138314,,,
938.5999057,,,
753.2617885,,,
774.3656738,,,
716.5732778,,,
906.7778353,,,
861.6105485,,,
784.9613479,,,
743.6790651,,,
947.8244036,,,
783.3833382,,,
841.5880493,,,
855.3403263,,,
929.6716575,,,
740.8162778,,,
783.1737115,,,
912.323823,,,
901.1866337,,,
815.6898494,,,
720.260339,,,
844.4902225,,,
802.9241462,,,
704.6814474,,,
888.1617039,,,
921.3452789,,,
907.6800591,,,
746.0692951,,,
867.457859,,,
889.5315282,,,
901.0007869,,,
796.5468065,,,
716.1596338,,,
803.1680439,,,
742.1646738,,,
765.4760005,,,
762.5907169,,,
816.3597282,,,
891.2747045,,,
816.1586173,,,
806.4420794,,,
751.7533301,,,
820.4346463,,,
719.077233,,,
933.6668681,,,
837.4153148,,,
889.1061893,,,
811.9550773,,,
906.4286149,,,
748.9241217,,,
806.8641817,,,
892.4979759,,,
842.2132526,,,
743.5667954,,,
847.0372179,,,
904.4207695,,,
835.0105547,,,
775.3115518,,,
820.426249,,,
707.6386066,,,
756.952192,,,
747.9477195,,,
947.1237243,,,
740.1050596,,,
829.6740515,,,
700.4822974,,,
762.6063275,,,
797.5889493,,,
781.7383074,,,
770.3198315,,,
712.5236141,,,
857.4985388,,,
881.7621498,,,
773.4862122,,,
917.5923596,,,
835.1548619,,,
942.943758,,,
744.1334163,,,
793.9644396,,,
802.6938307,,,
878.0769952,,,
749.9655722,,,
716.2261343,,,
706.293105,,,
806.0275386,,,
866.3902452,,,
921.5253129,,,
923.6510246,,,
828.5103121,,,
909.7258784,,,
807.9696798,,,
875.641771,,,
947.8971928,,,
789.11628,,,
809.8516127,,,
821.6493239,,,
902.493184,,,
835.6334975,,,
798.9280645,,,
779.6513493,,,
786.4553413,,,
794.1311878,,,
893.4523265,,,
804.122922,,,
778.557494,,,
924.69578,,,
708.6405245,,,
728.9814369,,,
776.9204252,,,
943.2670944,,,
711.252685,,,
747.4239848,,,
805.0823342,,,
846.8279292,,,
850.7814318,,,
739.3772748,,,
751.0547121,,,
849.862799,,,
883.8286729,,,
820.6172099,,,
767.2519936,,,
860.0101421,,,
730.7592886,,,
726.0402167,,,
927.4265917,,,
857.3400626,,,
945.6877638,,,
946.1471305,,,
821.2575312,,,
887.4145113,,,
795.9721248,,,
934.7824098,,,
800.8678052,,,
815.1261888,,,
735.5741926,,,
852.7249219,,,
870.9133896,,,
781.7068688,,,
754.6080667,,,
941.0120198,,,
896.6953536,,,
874.5029143,,,
804.7395307,,,
813.0037522,,,
814.0951067,,,
716.2114462,,,
933.1153276,,,
811.8118439,,,
739.5639496,,,
858.522584,,,
729.854833,,,
840.53322,,,
938.671396,,,
761.9800209,,,
858.6775581,,,
700.2220281,,,
778.7151561,,,
839.5024074,,,
876.2358979,,,
833.3040209,,,
782.1218646,,,
942.3518748,,,
827.1412893,,,
716.7280344,,,
904.6363449,,,
925.3653987,,,
842.6928935,,,
921.1016247,,,
776.4640171,,,
946.644667,,,
707.7589668,,,
914.6371186,,,
724.8096759,,,
743.3952332,,,
862.1941187,,,
892.3879427,,,
735.7990868,,,
812.9191371,,,
899.4532102,,,
903.9721814,,,
921.145769,,,
822.7238713,,,
862.2022505,,,
729.5775663,,,
705.5288389,,,
757.5949763,,,
748.4673352,,,
702.0634518,,,
762.5390829,,,
737.039264,,,
703.7624646,,,
717.3862099,,,
708.1802817,,,
893.428407,,,
745.8745438,,,
846.8393677,,,
731.6424455,,,
810.2724562,,,
811.8745901,,,
946.7803846,,,
796.8930198,,,
898.4029903,,,
751.1240241,,,
851.1103519,,,
800.4035012,,,
792.8870422,,,
808.228628,,,
859.2397224,,,
862.7198088,,,
825.388805,,,
822.1381856,,,
737.4167148,,,
763.6273791,,,
799.5936736,,,
836.3739253,,,
832.3432475,,,
905.6997215,,,
804.3543685,,,
885.1811272,,,
898.7553337,,,
831.980414,,,
793.5711289,,,
918.0324292,,,
852.1706901,,,
805.1939098,,,
851.4986088,,,
896.6980467,,,
894.3831469,,,
936.272618,,,
799.4584246,,,
743.5166607,,,
864.2650892,,,
704.3343669,,,
740.6066451,,,
855.0714061,,,
742.3967433,,,
714.2485509,,,
920.418082,,,
808.6706822,,,
740.6775517,,,
811.6963732,,,
709.2234653,,,
863.4861399,,,
868.9018172,,,
823.2747922,,,
787.8015543,,,
941.3320748,,,
772.4304293,,,
755.9064139,,,
862.4564097,,,
794.3596064,,,
885.6940023,,,
850.0693813,,,
719.5197938,,,
786.8456501,,,
940.9849911,,,
885.673298,,,
710.8739641,,,
938.5025747,,,
865.2497559,,,
796.2317204,,,
879.71106,,,
726.5263093,,,
918.4207388,,,
842.3357253,,,
840.6864855,,,
752.4329446,,,
848.1415421,,,
945.6961817,,,
945.850258,,,
769.1180272,,,
805.031143,,,
846.0194401,,,
883.191771,,,
808.4504145,,,
916.7880457,,,
753.3889969,,,
826.7710875,,,
907.846384,,,
943.6587934,,,
746.3555846,,,
711.9158639,,,
835.4559925,,,
917.4034117,,,
782.8491333,,,
752.8473414,,,
887.6284615,,,
874.5162856,,,
797.7051138,,,
919.1668146,,,
895.528112,,,
701.0688638,,,
789.3961107,,,
926.490045,,,
872.9067991,,,
907.5725013,,,
763.7665447,,,
723.678083,,,
827.5274589,,,
759.9689225,,,
739.7132126,,,
916.2131117,,,
727.9347645,,,
885.0293679,,,
935.9765213,,,
810.6165776,,,
913.9000994,,,
865.8514517,,,
887.9078916,,,
793.8607581,,,
869.9505463,,,
928.8389079,,,
936.3556297,,,
769.4180309,,,
840.6602797,,,
888.9451834,,,
757.0489527,,,
732.2357538,,,
818.3612879,,,
923.8131958,,,
949.7610635,,,
818.56721,,,
921.2469715,,,
863.6126381,,,
892.5898051,,,
908.1670949,,,
768.4986912,,,
837.1604657,,,
864.8971765,,,
837.2498204,,,
872.3038896,,,
930.803955,,,
811.0529556,,,
831.906054,,,
815.2913447,,,
743.1595274,,,
775.0166929,,,
933.3281424,,,
807.94789,,,
763.0376601,,,
780.1361508,,,
850.1702599,,,
811.4763617,,,
948.5469718,,,
918.3931752,,,
788.6745889,,,
941.6313013,,,
748.8765972,,,
937.8930812,,,
762.1606292,,,
850.3946961,,,
757.3584291,,,
882.3980432,,,
910.7711872,,,
762.7609282,,,
832.1489915,,,
834.6420398,,,
902.070283,,,
737.0083072,,,
843.540947,,,
818.1296274,,,
927.3504722,,,
936.4372837,,,
863.8701156,,,
935.569905,,,
794.4564031,,,
705.8621816,,,
810.3718215,,,
780.3627118,,,
942.3216583,,,
930.8542996,,,
808.616061,,,
784.9530928,,,
864.1642846,,,
849.3896886,,,
727.7533147,,,
869.7362266,,,
787.3027538,,,
787.2986747,,,
779.044132,,,
760.8561223,,,
775.8842267,,,
856.0399937,,,
740.3664658,,,
799.1667311,,,
930.9584337,,,
741.4789509,,,
896.3227737,,,
930.4621955,,,
807.8956602,,,
938.7884064,,,
729.3133311,,,
866.095539,,,
908.0957939,,,
855.1691747,,,
920.3512293,,,
944.7484283,,,
937.0365001,,,
780.0790703,,,
762.0336897,,,
926.5366125,,,
766.334141,,,
706.57405,,,
947.7939388,,,
878.2101013,,,
931.8549858,,,
943.6941821,,,
855.869105,,,
825.7387625,,,
785.1284324,,,
806.0529416,,,
803.1184677,,,
858.1900498,,,
818.7572381,,,
814.4162731,,,
732.1543584,,,
723.1989354,,,
854.3340583,,,
772.923533,,,
867.4541541,,,
704.0880613,,,
763.2896921,,,
858.5788745,,,
908.619106,,,
882.5498951,,,
754.8702606,,,
720.1893037,,,
785.1879678,,,
849.002604,,,
726.8843994,,,
798.0803002,,,
887.1560841,,,
710.2278546,,,
821.1357294,,,
706.1161045,,,
716.4859402,,,
801.9089137,,,
946.8404073,,,
925.4373217,,,
887.3317034,,,
867.5361277,,,
881.6294731,,,
884.3778669,,,
908.5558578,,,
872.6975454,,,
763.9330819,,,
782.545885,,,
905.2319432,,,
806.4962512,,,
786.5026394,,,
800.6985332,,,
870.327143,,,
906.9985945,,,
810.1593502,,,
819.1050746,,,
788.7255147,,,
765.8581507,,,
808.2186757,,,
914.6214928,,,
718.4272779,,,
714.2554967,,,
732.1330985,,,
803.3886198,,,
907.9918063,,,
737.1965731,,,
862.4327813,,,
837.9676748,,,
852.4746764,,,
844.6760929,,,
862.5205393,,,
768.0237949,,,
835.1382596,,,
743.474628,,,
832.4772565,,,
742.3953623,,,
745.940093,,,
781.6410689,,,
903.4397944,,,
733.9787816,,,
869.000284,,,
936.1875519,,,
919.7115749,,,
818.079901,,,
938.4523011,,,
927.9585522,,,
794.0860242,,,
744.4772355,,,
781.5392084,,,
790.9136258,,,
942.2330701,,,
923.9502085,,,
837.7242581,,,
721.7618078,,,
711.2942196,,,
861.9787486,,,
827.9378322,,,
928.674061,,,
795.0691365,,,
897.8236076,,,
713.0055029,,,
916.949075,,,
859.566925,,,
769.4262112,,,
796.3703824,,,
780.0367959,,,
947.7495248,,,
860.2385286,,,
810.9354741,,,
936.1974666,,,
878.9591869,,,
948.639248,,,
817.0542932,,,
905.2960724,,,
884.3598363,,,
714.9472335,,,
933.7018552,,,
869.6363461,,,
801.3582344,,,
917.7203191,,,
710.1194975,,,
922.3518504,,,
884.9315178,,,
885.7490342,,,
896.8334102,,,
775.1772408,,,
861.7958263,,,
826.1680115,,,
903.7755255,,,
866.6026967,,,
823.9289895,,,
722.0017309,,,
746.7030408,,,
896.762505,,,
818.2690287,,,
804.7550314,,,
746.0471151,,,
847.595174,,,
901.9976306,,,
740.4379167,,,
840.1678788,,,
856.9253149,,,
899.8245644,,,
736.4928195,,,
940.2994433,,,
905.3010661,,,
873.3555307,,,
900.6132566,,,
946.6949248,,,
746.5513834,,,
886.1374853,,,
764.4790171,,,
847.464669,,,
784.3191823,,,
799.4365436,,,
863.7436685,,,
708.9764701,,,
895.8380307,,,
850.2089869,,,
939.441068,,,
722.9555417,,,
918.1987836,,,
871.8410304,,,
750.3018276,,,
751.4194674,,,
717.3180825,,,
769.9477622,,,
759.0394357,,,
721.9428969,,,
769.9786014,,,
938.0216926,,,
750.4612244,,,
763.5225656,,,
749.0970172,,,
932.1390347,,,
861.1664447,,,
945.7169604,,,
756.955878,,,
816.4764024,,,
804.6679533,,,
828.3366349,,,
915.8826592,,,
850.1678484,,,
758.1130286,,,
815.5189826,,,
857.4840348,,,
786.3827895,,,
874.9261895,,,
749.2126585,,,
784.0301569,,,
876.200562,,,
894.0146496,,,
921.2808621,,,
720.9773493,,,
858.2951918,,,
923.9338786,,,
848.1584706,,,
824.7395708,,,
793.9297051,,,
874.2434427,,,
785.531693,,,
782.1857005,,,
919.7346847,,,
937.2755419,,,
802.3075369,,,
744.1952192,,,
803.6009293,,,
905.0995071,,,
852.6675136,,,
942.632192,,,
745.4878734,,,
824.0718822,,,
848.5646772,,,
849.8942016,,,
825.9338106,,,
716.168844,,,
719.7892587,,,
821.5044029,,,
729.8124454,,,
750.9173534,,,
886.2348197,,,
767.8608917,,,
908.6217799,,,
702.2609574,,,
748.8359871,,,
747.7752068,,,
936.0044776,,,
708.5463364,,,
829.737217,,,
908.6996057,,,
703.0185252,,,
887.790816,,,
939.8662877,,,
708.4127422,,,
770.1873695,,,
892.8647262,,,
791.7139016,,,
901.7007779,,,
935.2536717,,,
712.4459011,,,
848.641364,,,
700.1530664,,,
903.0424883,,,
833.6535998,,,
788.071184,,,
821.3200302,,,
829.7800559,,,
865.483115,,,
708.4676153,,,
723.878074,,,
933.5285025,,,
892.3557689,,,
911.1159083,,,
741.2888653,,,
724.3670091,,,
752.6146698,,,
783.8722363,,,
801.2012286,,,
841.7632129,,,
784.4974958,,,
884.2901043,,,
767.6137288,,,
790.5978816,,,
826.7989913,,,
795.8090191,,,
827.5778965,,,
869.4494618,,,
825.6455424,,,
842.6866788,,,
913.8855952,,,
728.5460835,,,
880.0534146,,,
771.9903409,,,
874.2884207,,,
894.376594,,,
830.1640003,,,
862.9070369,,,
926.5219928,,,
771.5824839,,,
920.3115101,,,
856.0617793,,,
764.6586305,,,
714.1855616,,,
801.4178447,,,
763.1433821,,,
737.9836454,,,
709.4290491,,,
812.1614881,,,
759.127783,,,
754.6816635,,,
903.6569184,,,
887.4302504,,,
771.0035149,,,
895.1618316,,,
802.276328,,,
886.1052859,,,
784.3316253,,,
885.9405159,,,
940.9534996,,,
783.4957676,,,
925.9998671,,,
917.1860163,,,
891.3826137,,,
727.3886503,,,
933.5989676,,,
862.4776213,,,
891.6046669,,,
882.762851,,,
806.9733098,,,
943.6757117,,,
793.4634711,,,
825.4071277,,,
764.7690839,,,
819.4466024,,,
852.7389781,,,
871.2947908,,,
928.5591433,,,
708.316332,,,
935.7169962,,,
717.0725401,,,
795.585377,,,
761.1860914,,,
719.8611472,,,
834.1315761,,,
915.1465773,,,
717.8456903,,,
824.8310499,,,
874.2753965,,,
765.8086288,,,
803.9680432,,,
824.0225549,,,
944.3429158,,,
797.4467103,,,
820.2945936,,,
838.1401191,,,
917.2059496,,,
832.0788894,,,
723.9250903,,,
892.3772829,,,
788.459144,,,
821.3919139,,,
857.5932748,,,
863.9378597,,,
917.7158471,,,
773.5738431,,,
904.5259069,,,
871.211972,,,
841.417204,,,
811.5734203,,,
791.5282215,,,
749.1021775,,,
849.239765,,,
842.0220043,,,
922.4421485,,,
767.127367,,,
882.3784065,,,
830.1415105,,,
790.7028688,,,
857.3515499,,,
797.7642371,,,
907.1040154,,,
747.1501341,,,
910.0207188,,,
784.3842008,,,
876.1254064,,,
749.4431773,,,
837.2657838,,,
906.6851012,,,
845.4584673,,,
865.1722823,,,
786.3730034,,,
786.747403,,,
898.3692839,,,
712.6559391,,,
908.3949272,,,
881.4169914,,,
725.3285777,,,
742.8310843,,,
746.7890443,,,
860.3524736,,,
715.0111172,,,
872.8356544,,,
781.6020935,,,
747.0355728,,,
787.3350251,,,
752.522096,,,
834.7962281,,,
895.044647,,,
912.1225762,,,
712.9703651,,,
721.3437982,,,
739.5426675,,,
905.5088724,,,
800.3783577,,,
921.78808,,,
787.7151786,,,
851.1272118,,,
808.2792691,,,
791.4181806,,,
944.900685,,,
703.6776679,,,
729.1478289,,,
723.0349889,,,
872.689707,,,
707.9952119,,,
813.5276845,,,
745.6190104,,,
736.4467413,,,
729.2248809,,,
775.2014655,,,
819.0346489,,,
766.2728324,,,
735.8204934,,,
830.3959798,,,
798.5496097,,,
873.1202353,,,
868.5820353,,,
883.716807,,,
713.5543722,,,
876.6295872,,,
919.3835424,,,
855.5203694,,,
730.7494312,,,
760.8404461,,,
825.4682687,,,
939.0059156,,,
747.5075065,,,
837.155146,,,
745.4960662,,,
779.5015301,,,
858.8812959,,,
777.3239805,,,
760.4317409,,,
856.2684134,,,
802.6305468,,,
897.4739741,,,
928.2385898,,,
791.5610974,,,
804.34763,,,
854.9060604,,,
726.35956,,,
812.923484,,,
892.0977373,,,
884.9498371,,,
851.3040731,,,
917.0237627,,,
714.2715476,,,
892.4361377,,,
710.2124548,,,
907.5273285,,,
900.6184279,,,
772.4035688,,,
799.8418649,,,
928.385432,,,
844.7741438,,,
719.3215344,,,
784.8940419,,,
790.2779539,,,
935.2611709,,,
707.9493221,,,
796.5494135,,,
945.6069961,,,
717.0077615,,,
757.0421664,,,
782.1609755,,,
900.7838534,,,
926.9915768,,,
804.4346226,,,
810.7488205,,,
948.9419156,,,
718.9006068,,,
751.0530162,,,
875.1363133,,,
865.9280263,,,
822.8610647,,,
783.7885033,,,
781.4167773,,,
928.9495936,,,
891.099978,,,
742.9032988,,,
884.5332706,,,
803.9353501,,,
867.9294697,,,
782.0773803,,,
772.7998076,,,
764.7192571,,,
901.0157307,,,
840.2477196,,,
773.7167878,,,
902.4325659,,,
817.5929352,,,
810.6492367,,,
742.41949,,,
858.6437106,,,
727.3674608,,,
824.1077302,,,
793.0830416,,,
813.042391,,,
887.0331714,,,
812.4771819,,,
716.2380139,,,
777.2176159,,,
912.4337244,,,
888.6557712,,,
843.3439373,,,
814.8662674,,,
935.4892071,,,
853.6077774,,,
799.4959581,,,
905.6648492,,,
866.3521896,,,
751.823067,,,
842.5827299,,,
937.1929704,,,
788.077088,,,
913.4289202,,,
879.4387231,,,
909.7626998,,,
712.4467671,,,
718.0324564,,,
885.1331164,,,
778.5886303,,,
937.5559742,,,
779.4789142,,,
721.3808792,,,
902.465992,,,
832.2070843,,,
900.997344,,,
765.3177929,,,
735.8826974,,,
848.0686982,,,
743.1469795,,,
853.7032031,,,
842.7556546,,,
781.6763441,,,
840.5094366,,,
834.5946427,,,
806.5232632,,,
719.8242034,,,
903.591963,,,
810.4960954,,,
852.0254352,,,
864.3251688,,,
868.2580206,,,
851.8335178,,,
733.3572419,,,
944.5350578,,,
788.2621798,,,
832.5218839,,,
750.2191114,,,
803.7400413,,,
819.7431754,,,
729.8244294,,,
931.3805066,,,
759.6515095,,,
860.6229104,,,
804.1258093,,,
933.5487478,,,
778.0926002,,,
852.4402349,,,
842.065813,,,
869.4222982,,,
899.1388881,,,
847.4722554,,,
860.5693452,,,
738.5422897,,,
911.5011251,,,
715.691936,,,
922.3301655,,,
946.6491749,,,
753.835751,,,
816.8598831,,,
866.1894697,,,
728.9185161,,,
710.0375787,,,
712.7682466,,,
739.0034532,,,
724.9635334,,,
749.780224,,,
729.563197,,,
850.408568,,,
873.3475883,,,
837.6375063,,,
790.9243181,,,
811.3029382,,,
854.2323709,,,
902.2787915,,,
757.6422349,,,
755.5358333,,,
833.7404931,,,
751.3396829,,,
922.850333,,,
935.5995657,,,
723.0050816,,,
801.784358,,,
777.3492019,,,
858.1104338,,,
717.4100586,,,
717.7038876,,,
760.3701031,,,
878.9441957,,,
804.3214575,,,
819.501123,,,
770.5472688,,,
833.2134665,,,
824.8093077,,,
761.4395885,,,
736.9198798,,,
911.9935575,,,
943.3050525,,,
705.5273782,,,
765.2843669,,,
834.9113826,,,
822.5603356,,,
897.9449884,,,
825.5109081,,,
700.6710164,,,
873.9312641,,,
902.0621574,,,
898.8417371,,,
757.899209,,,
868.2100482,,,
763.5821644,,,
928.0810143,,,
904.6379761,,,
722.2274579,,,
710.0248773,,,
756.0805055,,,
817.6285439,,,
760.8267953,,,
783.2119781,,,
715.7375348,,,
856.4085234,,,
917.3455195,,,
814.635281,,,
939.447293,,,
760.6227931,,,
758.7162022,,,
923.5727513,,,
907.2060074,,,
876.9367298,,,
716.2422358,,,
817.0582929,,,
847.4320533,,,
886.5417637,,,
822.9371611,,,
857.7694106,,,
829.0341308,,,
919.2680972,,,
911.4345212,,,
927.3025083,,,
836.6969506,,,
937.3394838,,,
859.4626612,,,
888.4150375,,,
726.7199861,,,
944.7833474,,,
774.414428,,,
945.1314678,,,
739.8149417,,,
879.0854204,,,
743.5854135,,,
783.0560416,,,
709.7422558,,,
725.6849308,,,
931.8089306,,,
747.688872,,,
868.6119869,,,
916.1234229,,,
863.9512021,,,
764.2532804,,,
773.6913055,,,
741.5328,,,
886.0428646,,,
885.4540807,,,
947.7848922,,,
807.4097879,,,
924.1812368,,,
783.9317988,,,
733.1002587,,,
799.5336681,,,
851.2440756,,,
702.4362775,,,
911.3378473,,,
893.683022,,,
938.3576883,,,
759.5566218,,,
805.1436577,,,
718.0234667,,,
779.1110115,,,
856.9170748,,,
947.575217,,,
860.0848675,,,
906.1940914,,,
895.5074222,,,
881.8823966,,,
882.9643419,,,
920.7585092,,,
846.5304405,,,
875.5553834,,,
920.6084936,,,
890.4507765,,,
873.0390256,,,
711.1899581,,,
825.2972969,,,
810.2519806,,,
869.6552412,,,
780.2780224,,,
873.9529936,,,
747.8327075,,,
740.2200188,,,
809.8817297,,,
782.21745,,,
838.7074301,,,
807.183806,,,
902.5468475,,,
852.0397403,,,
835.2012368,,,
859.4018446,,,
869.9863163,,,
911.7758307,,,
836.7174533,,,
840.675674,,,
886.2458303,,,
920.9648002,,,
907.5347711,,,
808.345527,,,
857.6580277,,,
757.8729147,,,
907.5134225,,,
812.4003287,,,
797.3307268,,,
805.1591859,,,
892.5047719,,,
812.6168793,,,
811.7473814,,,
817.2489025,,,
900.5906685,,,
795.0839994,,,
781.8380878,,,
902.6075288,,,
742.8553367,,,
717.6950375,,,
757.6016069,,,
740.8080442,,,
862.5842597,,,
759.4461692,,,
853.4412531,,,
731.3342179,,,
919.9549171,,,
939.8872121,,,
780.154888,,,
738.5192986,,,
922.0746784,,,
877.5846926,,,
876.4807252,,,
942.6620557,,,
815.6949125,,,
812.2844967,,,
832.357516,,,
758.630746,,,
714.8183249,,,
946.7357965,,,
925.4251475,,,
704.0511665,,,
722.3380119,,,
867.8753613,,,
923.418634,,,
922.1114504,,,
759.702636,,,
860.1461666,,,
939.0222754,,,
841.3058662,,,
797.0299324,,,
853.894739,,,
943.9448271,,,
884.899182,,,
736.1662432,,,
887.7226436,,,
915.6074596,,,
876.8599011,,,
915.1036231,,,
759.745401,,,
721.5441075,,,
834.7939453,,,
876.5356533,,,
816.142162,,,
878.4401529,,,
804.8207389,,,
728.5338828,,,
933.3197247,,,
744.1564673,,,
931.4804745,,,
886.7857098,,,
904.2310182,,,
777.5653521,,,
788.2202335,,,
846.9487175,,,
821.5008149,,,
722.7298591,,,
724.7584132,,,
823.8534045,,,
859.0416678,,,
865.2982637,,,
838.7213343,,,
945.8304499,,,
826.9734474,,,
703.7665208,,,
848.8932965,,,
723.8483315,,,
786.0783985,,,
773.1883098,,,
756.068886,,,
705.5974681,,,
712.2110087,,,
902.534924,,,
702.2834964,,,
766.7146359,,,
822.2490624,,,
867.8802412,,,
801.4943553,,,
711.2853248,,,
796.0176525,,,
860.484101,,,
807.074276,,,
748.9960821,,,
910.9108433,,,
909.3955794,,,
704.3595607,,,
832.4920523,,,
803.8309157,,,
705.6232126,,,
868.7174291,,,
792.3098653,,,
902.6011907,,,
828.3152286,,,
924.5375532,,,
757.0910347,,,
906.6828152,,,
719.6396442,,,
924.804317,,,
900.0744796,,,
712.9195204,,,
853.3058567,,,
717.8217013,,,
808.274241,,,
763.1935764,,,
909.1013224,,,
752.5000725,,,
765.4745712,,,
840.6934713,,,
787.7227439,,,
876.0421699,,,
754.5838946,,,
